time,btc__current_supply_native_units_value,btc__current_supply_native_units_type,btc__market_cap_usd_value,btc__market_cap_usd_type,btc__usd_4_00pm_new_york_price__index_value_value,btc__usd_4_00pm_new_york_price__index_value_type,btc__usd_11_00am_london_price__index_value_value,btc__usd_11_00am_london_price__index_value_type,eth__current_supply_native_units_value,eth__current_supply_native_units_type,eth__market_cap_usd_value,eth__market_cap_usd_type,eth__usd_11_00am_london_price__index_value_value,eth__usd_11_00am_london_price__index_value_type,eth__usd_4_00pm_new_york_price__index_value_value,eth__usd_4_00pm_new_york_price__index_value_type,usdc__usd_4_00pm_new_york_price__index_value_value,usdc__usd_4_00pm_new_york_price__index_value_type,usdc__usd_11_00am_london_price__index_value_value,usdc__usd_11_00am_london_price__index_value_type,usdc__current_supply_native_units_value,usdc__current_supply_native_units_type,usdc__market_cap_usd_value,usdc__market_cap_usd_type,usdt__usd_4_00pm_new_york_price__index_value_value,usdt__usd_4_00pm_new_york_price__index_value_type,usdt__usd_11_00am_london_price__index_value_value,usdt__usd_11_00am_london_price__index_value_type,xrp__current_supply_native_units_value,xrp__current_supply_native_units_type,xrp__usd_11_00am_london_price__index_value_value,xrp__usd_11_00am_london_price__index_value_type,xrp__usd_4_00pm_new_york_price__index_value_value,xrp__usd_4_00pm_new_york_price__index_value_type,xrp__market_cap_usd_value,xrp__market_cap_usd_type,ada__current_supply_native_units_value,ada__current_supply_native_units_type,ada__usd_11_00am_london_price__index_value_value,ada__usd_11_00am_london_price__index_value_type,ada__usd_4_00pm_new_york_price__index_value_value,ada__usd_4_00pm_new_york_price__index_value_type,ada__market_cap_usd_value,ada__market_cap_usd_type,sol__market_cap_estimated_usd_value,sol__market_cap_estimated_usd_type,sol__usd_11_00am_london_price__index_value_value,sol__usd_11_00am_london_price__index_value_type,sol__usd_4_00pm_new_york_price__index_value_value,sol__usd_4_00pm_new_york_price__index_value_type,doge__usd_4_00pm_new_york_price__index_value_value,doge__usd_4_00pm_new_york_price__index_value_type,doge__usd_11_00am_london_price__index_value_value,doge__usd_11_00am_london_price__index_value_type,doge__current_supply_native_units_value,doge__current_supply_native_units_type,doge__market_cap_usd_value,doge__market_cap_usd_type,trx__market_cap_usd_value,trx__market_cap_usd_type,trx__current_supply_native_units_value,trx__current_supply_native_units_type,trx__usd_4_00pm_new_york_price__index_value_value,trx__usd_4_00pm_new_york_price__index_value_type,trx__usd_11_00am_london_price__index_value_value,trx__usd_11_00am_london_price__index_value_type
2025-06-06,19970238.69739072,predicted,1900355159858.4902,predicted,95412.14193099631,predicted,95288.13046594687,predicted,120258310.22088882,predicted,489968744009.5117,predicted,4094.9709930573867,predicted,4077.242465133005,predicted,0.9997493681127363,predicted,0.9998043936186706,predicted,27762443858.019062,predicted,27751336342.510906,predicted,0.9997509654471003,predicted,0.9998850799444552,predicted,99986250903.83578,predicted,0.5346594620628188,predicted,0.5380946985442121,predicted,53601060262.68335,predicted,35810854910.12907,predicted,0.52574625416372,predicted,0.5235879893922734,predicted,18432295339.391994,predicted,126225337692.37233,predicted,267.3358526510767,predicted,267.4162147067035,predicted,0.18727585131852734,predicted,0.18593404907473302,predicted,149542793937.50854,predicted,27719542164.796864,predicted,18758224877.922596,predicted,100000000000.0,predicted,0.18753915716215605,predicted,0.1872605982885432,predicted
2025-06-07,19970600.63290804,predicted,1900260153799.6562,predicted,95458.480518545,predicted,95306.70797260881,predicted,120260539.97887005,predicted,489316538427.28766,predicted,4085.12285312317,predicted,4073.4427601167654,predicted,0.9997110686963784,predicted,0.9995365301562595,predicted,27804867415.053467,predicted,27791402211.68503,predicted,0.9998257458647919,predicted,1.0000641768416019,predicted,99986247389.30156,predicted,0.5333405851553521,predicted,0.5402076509480229,predicted,53632708173.93251,predicted,35812230038.051186,predicted,0.5243118355470989,predicted,0.5236931527195778,predicted,18396174104.902397,predicted,126280042143.77069,predicted,267.04642873703756,predicted,267.36724787643976,predicted,0.18714877027725943,predicted,0.18581642508885388,predicted,149556293981.71753,predicted,27610530707.302525,predicted,18767725742.099316,predicted,100000000000.0,predicted,0.1877833200948016,predicted,0.1873321069517925,predicted
2025-06-08,19970970.998886205,predicted,1899906990262.9243,predicted,95369.60991957936,predicted,95278.32516938698,predicted,120262638.68014656,predicted,488673823526.3014,predicted,4079.2459091651053,predicted,4064.0337603285766,predicted,0.999689805420598,predicted,0.9997334206497696,predicted,27833566822.568172,predicted,27822758716.42965,predicted,0.9995775230964946,predicted,0.9998672157387652,predicted,99986244185.69353,predicted,0.532568599571307,predicted,0.535839024902828,predicted,53167636348.37411,predicted,35812904395.80723,predicted,0.5212870781468604,predicted,0.518458786733933,predicted,18262343549.94245,predicted,126246702669.23688,predicted,266.97013623043847,predicted,267.1619276511451,predicted,0.18608549205895675,predicted,0.18458427980499031,predicted,149569869611.13483,predicted,27499727891.1811,predicted,18760141314.180714,predicted,100000000000.0,predicted,0.18763417197368779,predicted,0.18721553545265907,predicted
2025-06-09,19971326.523838606,predicted,1900945287706.1267,predicted,95422.0824779781,predicted,95252.24377279072,predicted,120264454.8721456,predicted,488048228784.4761,predicted,4069.9645888379946,predicted,4058.621394307498,predicted,0.9997760472706364,predicted,0.9998079561097482,predicted,27812938103.821537,predicted,27803889816.63631,predicted,0.9994587815137376,predicted,0.9996692759883573,predicted,99986240225.64406,predicted,0.5294251565468194,predicted,0.5359140836601141,predicted,53204181678.54884,predicted,35814896802.897125,predicted,0.5151272475851472,predicted,0.5135508373834117,predicted,18044197326.585865,predicted,126143084304.09259,predicted,266.698498687515,predicted,266.8772239154271,predicted,0.18501486640560222,predicted,0.18397027429827081,predicted,149583386675.62115,predicted,27340487751.47733,predicted,18725947416.443985,predicted,100000000000.0,predicted,0.18746561039090837,predicted,0.18716192643072402,predicted
2025-06-10,19971681.173300885,predicted,1898440092313.2183,predicted,95340.83431788231,predicted,95286.69249197075,predicted,120266154.91985153,predicted,486359389878.6424,predicted,4064.4414219903347,predicted,4047.39962600293,predicted,0.9998257095183687,predicted,0.9998783506138003,predicted,27825620095.408924,predicted,27816653909.273575,predicted,0.9994010369975246,predicted,0.9996443618530505,predicted,99986236634.82977,predicted,0.5278260438402148,predicted,0.5332094803186691,predicted,52924686299.0273,predicted,35816956338.55053,predicted,0.508271344806947,predicted,0.5058288315732264,predicted,17827138950.77935,predicted,125818338999.47493,predicted,266.47386845489143,predicted,266.19687768393374,predicted,0.18378677997895299,predicted,0.1832141843668837,predicted,149596874539.28772,predicted,27178850738.85458,predicted,18716046983.21122,predicted,100000000000.0,predicted,0.18721940147540203,predicted,0.18688214575653303,predicted
2025-06-11,19972028.44031736,predicted,1899487424310.9048,predicted,95409.25364481065,predicted,95261.87880141287,predicted,120267610.57267435,predicted,485873548008.5674,predicted,4055.2609255995185,predicted,4044.409298131674,predicted,0.9997783746796375,predicted,0.999860035905443,predicted,27854424536.048172,predicted,27845510819.940342,predicted,0.9992752232711013,predicted,0.9995111361149621,predicted,99986232995.88924,predicted,0.524770901987668,predicted,0.5300216752574313,predicted,52549292138.583725,predicted,35819465984.2232,predicted,0.503725479204148,predicted,0.5052155649250132,predicted,17779663706.046543,predicted,125816077254.80032,predicted,265.85205657925076,predicted,266.1385734530001,predicted,0.1831875706733899,predicted,0.18259166458757226,predicted,149610417128.61035,predicted,27086467830.723503,predicted,18722271056.395054,predicted,100000000000.0,predicted,0.18731119033175483,predicted,0.18699893572053763,predicted
2025-06-12,19972386.34175037,predicted,1896435191179.3762,predicted,95257.20374211844,predicted,95182.82077265742,predicted,120269172.27094883,predicted,483979924092.02313,predicted,4044.8967317246716,predicted,4030.647484706315,predicted,0.9997937123754986,predicted,0.9998519386842823,predicted,27881832841.23412,predicted,27873910848.961147,predicted,0.9990749435330787,predicted,0.9992269104499204,predicted,99986238976.53838,predicted,0.5196311197471809,predicted,0.5255591538391382,predicted,52062912235.852104,predicted,35812913395.10273,predicted,0.5025664279319627,predicted,0.5019528090572529,predicted,17642456553.61403,predicted,125723474451.77255,predicted,265.8712219467991,predicted,265.8638239258981,predicted,0.18210558535582042,predicted,0.18126846485663672,predicted,149623877820.51416,predicted,26968680422.373577,predicted,18725030887.95664,predicted,100000000000.0,predicted,0.18733164309130626,predicted,0.18694714651670824,predicted
2025-06-13,19972790.905363962,predicted,1894749585718.2478,predicted,95144.66367072634,predicted,95035.65935022176,predicted,120270832.85115184,predicted,482124492066.54865,predicted,4029.9991380640463,predicted,4013.1872848062058,predicted,0.9998101112639352,predicted,0.9999056091004035,predicted,27921237686.701244,predicted,27912992256.49456,predicted,0.9990270044116025,predicted,0.9992077489374411,predicted,99986225827.61798,predicted,0.5163549143959182,predicted,0.5198868630479112,predicted,51621111924.07707,predicted,35822683890.61942,predicted,0.49549884601025046,predicted,0.49523785956358146,predicted,17443335278.018974,predicted,125512731956.2937,predicted,265.24280994090094,predicted,265.27653189227243,predicted,0.18192408541321803,predicted,0.18069807132017945,predicted,149637398919.734,predicted,26949703346.55535,predicted,18723859065.35239,predicted,100000000000.0,predicted,0.18720882037837727,predicted,0.18696591288931688,predicted
2025-06-14,19973163.904278558,predicted,1893457916255.3267,predicted,95130.04857523563,predicted,95002.02144929965,predicted,120273096.00158319,predicted,481056253178.0463,predicted,4016.9517473321084,predicted,4005.664715958121,predicted,0.9997653064895958,predicted,0.9996194611745131,predicted,27977504233.140923,predicted,27966657706.433624,predicted,0.9991280272813013,predicted,0.9993894043543079,predicted,99986221972.98164,predicted,0.5141430749594265,predicted,0.5207433625999857,predicted,51554437482.08849,predicted,35824344533.653206,predicted,0.4931969932741693,predicted,0.49421693824730584,predicted,17374453024.69772,predicted,125485557618.53062,predicted,264.7664735621996,predicted,265.03104545427345,predicted,0.1816751082439617,predicted,0.18056601237556946,predicted,149650882579.80316,predicted,26826756002.60252,predicted,18746141387.590202,predicted,100000000000.0,predicted,0.1875778981998622,predicted,0.18718096863801797,predicted
2025-06-15,19973543.881047826,predicted,1891963562783.3647,predicted,94982.53361109135,predicted,94922.34817913306,predicted,120275240.88404222,predicted,480038618264.682,predicted,4008.128637019134,predicted,3992.844930183303,predicted,0.999735052526111,predicted,0.9997950460905668,predicted,28020943423.821964,predicted,28012449673.76383,predicted,0.9989159410760735,predicted,0.9992048478831661,predicted,99986218478.027,predicted,0.5124414116081395,predicted,0.5151285822597649,predicted,50993018513.91547,predicted,35825391207.42546,predicted,0.4893280311821038,predicted,0.4878807832669873,predicted,17209778457.039635,predicted,125380713277.91776,predicted,264.5131917989653,predicted,264.6441424704639,predicted,0.18045338795697016,predicted,0.17927511544341784,predicted,149664444905.56732,predicted,26698073174.238106,predicted,18750603137.243885,predicted,100000000000.0,predicted,0.18754674991925502,predicted,0.18719672014269573,predicted
2025-06-16,19973906.73878,predicted,1891947095843.6077,predicted,94980.30890238992,predicted,94847.39695988645,predicted,120277119.09493762,predicted,479090656614.7403,predicted,3996.2478264796587,predicted,3984.438360066546,predicted,0.9998102838207843,predicted,0.9998461379250541,predicted,28015401196.047455,predicted,28008314158.486492,predicted,0.998842224207214,predicted,0.9990286592805218,predicted,99986214281.54971,predicted,0.508368524496356,predicted,0.5140122593291387,predicted,50938905064.95155,predicted,35827833355.84909,predicted,0.48238159859908153,predicted,0.48193674669164205,predicted,16963941175.81255,predicted,125218250947.90053,predicted,264.0801974922085,predicted,264.19875000862856,predicted,0.17920025819849206,predicted,0.17856848757965926,predicted,149677952202.06915,predicted,26518517888.387165,predicted,18727726386.9132,predicted,100000000000.0,predicted,0.18748940310094722,predicted,0.18726417196954473,predicted
